epoch,iteration,loss,x1_loss,x2_loss,x4_loss,acc
1,1,1.4469139575958252,0.9386634230613708,0.904821515083313,0.7316093444824219,0.3626624345779419
1,2,1.4617520570755005,0.9693957567214966,0.8677623271942139,0.7262570858001709,0.4144003093242645
1,3,1.3901069164276123,0.9099683165550232,0.8438475728034973,0.7129976153373718,0.48461031913757324
1,4,1.3424022197723389,0.8756267428398132,0.7943158149719238,0.7452455759048462,0.46785181760787964
1,5,1.2726739645004272,0.8281489610671997,0.7614319920539856,0.6997610330581665,0.4924396872520447
1,6,1.259915828704834,0.8195152282714844,0.74996018409729,0.7020825147628784,0.526504397392273
1,7,1.223047137260437,0.8001483678817749,0.7204956412315369,0.6735025644302368,0.4802161455154419
1,8,1.1944208145141602,0.7474379539489746,0.7583297491073608,0.718255341053009,0.5291479825973511
1,9,1.207601547241211,0.7616275548934937,0.7549164295196533,0.7200369834899902,0.5891785621643066
1,10,1.1671454906463623,0.7208365797996521,0.7632107138633728,0.705122709274292,0.6037560105323792
1,11,1.1339555978775024,0.6977619528770447,0.7549839019775391,0.6710006594657898,0.5930945873260498
1,12,1.1545541286468506,0.7164642214775085,0.7600566744804382,0.6703367829322815,0.5180737972259521
1,13,1.1011792421340942,0.6606235504150391,0.7685139775276184,0.6657507419586182,0.622239351272583
1,14,1.1584430932998657,0.7138147950172424,0.7811539173126221,0.6608336567878723,0.564264714717865
1,15,1.1153942346572876,0.6812406182289124,0.7500131130218506,0.6707420349121094,0.6252836585044861
1,16,1.0844392776489258,0.6520665884017944,0.7535034418106079,0.65485680103302,0.601740300655365
1,17,1.0373667478561401,0.6123961210250854,0.7388132810592651,0.6472268104553223,0.6757405996322632
1,18,1.0341521501541138,0.6234506368637085,0.7189916372299194,0.6155239939689636,0.6203558444976807
1,19,1.0562617778778076,0.6316173076629639,0.7373892664909363,0.6484436988830566,0.6204478144645691
1,20,1.0229265689849854,0.6172179579734802,0.7013916969299316,0.6257595419883728,0.6862677335739136
1,21,1.0094380378723145,0.6019331812858582,0.7005631327629089,0.6363978981971741,0.699921727180481
1,22,0.990658164024353,0.594183623790741,0.6691690683364868,0.6440345644950867,0.6697338223457336
1,23,0.9923050999641418,0.6099662780761719,0.6476246118545532,0.6164445877075195,0.6356974840164185
1,24,0.9807656407356262,0.5774508118629456,0.6848238110542297,0.6469264626502991,0.7410637736320496
1,25,0.9943515062332153,0.6032093167304993,0.6567995548248291,0.6421117782592773,0.6878675222396851
1,26,0.9787153601646423,0.592048168182373,0.6546844840049744,0.623966634273529,0.6892495155334473
1,27,0.9697190523147583,0.5767550468444824,0.6548758745193481,0.655068039894104,0.6759995818138123
1,28,0.975508987903595,0.5973216891288757,0.6365721821784973,0.6177921891212463,0.6891425848007202
1,29,0.9884023666381836,0.6072800755500793,0.6415215730667114,0.6225682497024536,0.6347121596336365
1,30,0.9809582233428955,0.5948498845100403,0.6455996632575989,0.6393422484397888,0.67881840467453
1,31,1.0049904584884644,0.6280204653739929,0.6250619292259216,0.6347262859344482,0.6156998872756958
1,32,0.9379373788833618,0.5859510898590088,0.5748239755630493,0.610283613204956,0.6396598815917969
1,33,0.9637281894683838,0.5971235632896423,0.6089244484901428,0.6151741147041321,0.6718526482582092
1,34,0.9314154386520386,0.5630248785018921,0.615452229976654,0.6110484600067139,0.6839040517807007
1,35,0.8637522459030151,0.5064091086387634,0.5925043225288391,0.6017071008682251,0.757040798664093
1,36,0.9142315983772278,0.558114767074585,0.584947943687439,0.6106882095336914,0.6907555460929871
1,37,0.9303341507911682,0.5959925651550293,0.5546391606330872,0.562429666519165,0.6329882740974426
1,38,0.8602198362350464,0.5031469464302063,0.5954549908638,0.594454288482666,0.7537384629249573
1,39,0.8809801936149597,0.512686014175415,0.6188936829566956,0.6036837100982666,0.7583521008491516
1,40,0.866654098033905,0.5099847316741943,0.5945894122123718,0.5941681265830994,0.7557159662246704
1,41,0.8208117485046387,0.4835893213748932,0.564611554145813,0.5568890571594238,0.77614426612854
1,42,0.9161837100982666,0.5618201494216919,0.5934014320373535,0.5850147008895874,0.6876325011253357
1,43,0.8984145522117615,0.5340383052825928,0.6084896326065063,0.6049018502235413,0.7232367396354675
1,44,0.8349922299385071,0.49497127532958984,0.5671366453170776,0.5658313035964966,0.741783618927002
1,45,0.8916890025138855,0.5307577848434448,0.6075685024261475,0.589519202709198,0.6730256080627441
1,46,0.902571439743042,0.5406361222267151,0.6073778867721558,0.5949207544326782,0.6937856078147888
1,47,0.8440561294555664,0.5156446695327759,0.548718273639679,0.5446207523345947,0.7336022853851318
1,48,0.8527045249938965,0.4990903437137604,0.5874252915382385,0.5932203531265259,0.7346106171607971
1,49,0.8723766207695007,0.5419517755508423,0.5474857091903687,0.557153046131134,0.6440706253051758
1,50,0.8434056043624878,0.506835401058197,0.5571866035461426,0.5684778094291687,0.7115423679351807
1,51,0.8316875696182251,0.5029751658439636,0.5391149520874023,0.565332293510437,0.7095786929130554
1,52,0.840395987033844,0.5208662748336792,0.5278520584106445,0.5419443845748901,0.6891815662384033
1,53,0.7694207429885864,0.43114525079727173,0.5588779449462891,0.5736212730407715,0.8010722398757935
1,54,0.8124316334724426,0.4927373230457306,0.5242396593093872,0.5499923825263977,0.7168028950691223
1,55,0.7821491360664368,0.4547024667263031,0.5422885417938232,0.5526562929153442,0.7861519455909729
1,56,0.7677238583564758,0.44025474786758423,0.5431469082832336,0.5510518550872803,0.7704418301582336
1,57,0.7639089226722717,0.46301302313804626,0.494965523481369,0.5145485401153564,0.7319327592849731
1,58,0.7452431917190552,0.44005087018013,0.5042313933372498,0.517498791217804,0.755317211151123
1,59,0.7484146952629089,0.4437204599380493,0.5035572648048401,0.5163564085960388,0.7146667838096619
1,60,0.6911681890487671,0.4063124358654022,0.47036054730415344,0.48355764150619507,0.8171605467796326
1,61,0.7845172882080078,0.4490598142147064,0.5565801858901978,0.5641268491744995,0.7483243942260742
