epoch,iteration,loss,acc
1,1,0.6939916014671326,0.6485474109649658
1,2,0.6596487760543823,0.6366510391235352
1,3,0.5997340083122253,0.7261599898338318
1,4,0.6383022665977478,0.6524694561958313
1,5,0.5863319635391235,0.716440737247467
1,6,0.5517392754554749,0.773216962814331
1,7,0.5750292539596558,0.7520115971565247
1,8,0.5301271080970764,0.7752220630645752
1,9,0.5739307403564453,0.7453849911689758
1,10,0.5622923970222473,0.7440857887268066
1,11,0.4921501576900482,0.8127639889717102
1,12,0.4908239543437958,0.8021705746650696
1,13,0.46926361322402954,0.8302295207977295
1,14,0.46968188881874084,0.8136839866638184
1,15,0.4282423257827759,0.8501371145248413
1,16,0.44523653388023376,0.8248008489608765
1,17,0.4598371386528015,0.8317832946777344
1,18,0.43466371297836304,0.8274174928665161
1,19,0.40399226546287537,0.8694133758544922
1,20,0.4344220459461212,0.8414028286933899
1,21,0.44023260474205017,0.824750542640686
1,22,0.44064879417419434,0.831836998462677
1,23,0.39669379591941833,0.87461918592453
1,24,0.3998248875141144,0.8553200960159302
1,25,0.39892590045928955,0.8586750030517578
1,26,0.4090996980667114,0.843791127204895
1,27,0.36649343371391296,0.8592943549156189
1,28,0.35253000259399414,0.8612177968025208
1,29,0.42240190505981445,0.8439392447471619
1,30,0.34449490904808044,0.8955644369125366
1,31,0.4356532394886017,0.8174654841423035
1,32,0.440095454454422,0.8101633191108704
1,33,0.38492831587791443,0.8508073091506958
1,34,0.3304702043533325,0.8953105211257935
1,35,0.42332687973976135,0.843157172203064
1,36,0.4070708453655243,0.8370096683502197
1,37,0.37379851937294006,0.8490834832191467
1,38,0.4025624990463257,0.8445965647697449
1,39,0.40748539566993713,0.8455072641372681
1,40,0.39220112562179565,0.8654800653457642
1,41,0.37667223811149597,0.8525369763374329
1,42,0.36227402091026306,0.8619717955589294
1,43,0.3970450162887573,0.833786129951477
1,44,0.3644304871559143,0.8488139510154724
1,45,0.3594723045825958,0.8547267913818359
1,46,0.29362139105796814,0.9028753042221069
1,47,0.3194516599178314,0.877264142036438
1,48,0.4382176697254181,0.8225584030151367
1,49,0.4242696762084961,0.8330117464065552
1,50,0.30533167719841003,0.8958197236061096
1,51,0.4056338369846344,0.8367536664009094
1,52,0.4077378511428833,0.8277032375335693
1,53,0.36486324667930603,0.8577067852020264
1,54,0.3193974494934082,0.8865350484848022
1,55,0.3144739866256714,0.8822246789932251
1,56,0.3447386920452118,0.868671178817749
1,57,0.3273578882217407,0.880611002445221
1,58,0.48165053129196167,0.7958577871322632
1,59,0.39269548654556274,0.8284255266189575
1,60,0.35331279039382935,0.848615825176239
1,61,0.32294780015945435,0.8665719628334045
1,62,0.35628756880760193,0.8380030989646912
1,63,0.36593711376190186,0.8552454710006714
1,64,0.32713159918785095,0.868329644203186
1,65,0.3626440763473511,0.8493465781211853
1,66,0.3802688717842102,0.8527644872665405
1,67,0.31041234731674194,0.8662230372428894
1,68,0.3745715320110321,0.8496133089065552
1,69,0.3669079542160034,0.8551487326622009
1,70,0.3235197365283966,0.882315993309021
1,71,0.3952261805534363,0.8429268598556519
1,72,0.33235353231430054,0.8665124177932739
1,73,0.37347784638404846,0.8397516012191772
1,74,0.3322198688983917,0.860410213470459
1,75,0.29431748390197754,0.8895766139030457
1,76,0.402916818857193,0.8061498999595642
1,77,0.30290526151657104,0.8960016965866089
1,78,0.31598806381225586,0.877511203289032
1,79,0.3169251084327698,0.8856592774391174
1,80,0.29388558864593506,0.8836110234260559
1,81,0.35124754905700684,0.8416044116020203
1,82,0.34075242280960083,0.851945161819458
1,83,0.2981087565422058,0.8790359497070312
1,84,0.36542266607284546,0.8491625785827637
1,85,0.27500155568122864,0.8878524303436279
1,86,0.3991934359073639,0.8410735130310059
1,87,0.31460124254226685,0.8969941139221191
1,88,0.3085395097732544,0.8731065392494202
1,89,0.37027081847190857,0.8481342792510986
1,90,0.26315996050834656,0.9027984738349915
1,91,0.2679808437824249,0.890883207321167
1,92,0.2951453924179077,0.8800653219223022
1,93,0.369989812374115,0.8462693691253662
1,94,0.3449474275112152,0.8530099987983704
1,95,0.26315903663635254,0.8953808546066284
1,96,0.27211812138557434,0.9014099836349487
1,97,0.4389384388923645,0.812411367893219
1,98,0.3020997643470764,0.8801397085189819
1,99,0.33262133598327637,0.8613921999931335
1,100,0.38037681579589844,0.8588318228721619
1,101,0.304540753364563,0.8729109168052673
1,102,0.4336531162261963,0.8315374851226807
1,103,0.3230498433113098,0.8639864921569824
1,104,0.3693926930427551,0.8370583653450012
1,105,0.29455476999282837,0.8805384039878845
1,106,0.2902609705924988,0.8840969800949097
1,107,0.3692226707935333,0.831470787525177
1,108,0.31390923261642456,0.8799124360084534
1,109,0.36615851521492004,0.8310126066207886
1,110,0.3272750973701477,0.8551024198532104
1,111,0.34469884634017944,0.8687928915023804
1,112,0.28861674666404724,0.8976311683654785
1,113,0.3817223310470581,0.8214597105979919
1,114,0.30742448568344116,0.8709150552749634
1,115,0.35234588384628296,0.838074803352356
1,116,0.2777765989303589,0.9059545993804932
1,117,0.2510916292667389,0.8934311866760254
1,118,0.3524145185947418,0.8536913394927979
1,119,0.23911148309707642,0.9127882122993469
1,120,0.3084124028682709,0.876497209072113
1,121,0.35362330079078674,0.8380125761032104
1,122,0.3346385359764099,0.8538303375244141
1,123,0.3068794906139374,0.8742701411247253
1,124,0.35766831040382385,0.855017900466919
1,125,0.2298353910446167,0.9234743118286133
1,126,0.26953718066215515,0.8995684385299683
1,127,0.3153206408023834,0.8640331625938416
1,128,0.25252020359039307,0.8982222676277161
1,129,0.2731284201145172,0.9004564881324768
1,130,0.34979602694511414,0.8512394428253174
1,131,0.2671799957752228,0.8934618830680847
1,132,0.31865859031677246,0.8699457049369812
1,133,0.2997908294200897,0.8809065818786621
1,134,0.26116684079170227,0.8905044794082642
1,135,0.2637297511100769,0.9006112813949585
1,136,0.3385894298553467,0.8822828531265259
1,137,0.31258827447891235,0.8669165372848511
1,138,0.33031943440437317,0.8680712580680847
1,139,0.2660984396934509,0.9046311974525452
1,140,0.291435569524765,0.8866276741027832
1,141,0.2746509909629822,0.9001105427742004
1,142,0.2703009247779846,0.8865914940834045
1,143,0.24455469846725464,0.907442569732666
1,144,0.31114432215690613,0.871233344078064
1,145,0.33551087975502014,0.8600193858146667
1,146,0.34107229113578796,0.8623822927474976
1,147,0.2986229360103607,0.8790502548217773
1,148,0.2433238923549652,0.9026787281036377
1,149,0.2906906008720398,0.8794856667518616
1,150,0.4017102122306824,0.8430496454238892
1,151,0.3278926908969879,0.863435685634613
