epoch,iteration,loss,x1_loss,x2_loss,x4_loss,acc
1,1,1.1767516136169434,0.7038037776947021,0.8365447521209717,0.6916497349739075,0.6391141414642334
1,2,1.1259727478027344,0.7259603142738342,0.6797171831130981,0.640627920627594,0.5984954833984375
1,3,1.02023184299469,0.6591455936431885,0.6091389060020447,0.5871536731719971,0.6910852789878845
1,4,0.9917618632316589,0.6481770873069763,0.5773779153823853,0.5631678700447083,0.6856573820114136
1,5,0.9449583888053894,0.6150654554367065,0.552126944065094,0.5452109575271606,0.7364572882652283
1,6,0.897965133190155,0.5753581523895264,0.5426155924797058,0.5278035998344421,0.7712118029594421
1,7,0.8969021439552307,0.5747212767601013,0.5403519868850708,0.5302004218101501,0.7648836970329285
1,8,0.8898802995681763,0.5680230855941772,0.5388455986976624,0.5315948724746704,0.7634835243225098
1,9,0.8460046648979187,0.5402182340621948,0.5129484534263611,0.503035306930542,0.8045826554298401
1,10,0.8184472918510437,0.5248791575431824,0.4948468804359436,0.47814691066741943,0.8160312175750732
1,11,0.8191829323768616,0.5293097496032715,0.4881157875061035,0.4731343388557434,0.8101385831832886
1,12,0.7698950171470642,0.486038476228714,0.475737988948822,0.46780669689178467,0.8331544995307922
1,13,0.7715526819229126,0.49439311027526855,0.4634871184825897,0.4588235020637512,0.826360821723938
1,14,0.6969544887542725,0.4335328936576843,0.4404654800891876,0.4361771047115326,0.8566872477531433
1,15,0.6897582411766052,0.4243669807910919,0.44338664412498474,0.4401831030845642,0.8610609173774719
1,16,0.6582045555114746,0.39874163269996643,0.434314101934433,0.42868658900260925,0.8664904236793518
1,17,0.742948055267334,0.47580069303512573,0.4461193382740021,0.44349804520606995,0.8317674398422241
1,18,0.6371211409568787,0.36862751841545105,0.44354403018951416,0.45538008213043213,0.8833872675895691
2,19,0.6489583253860474,0.4005209505558014,0.41382166743278503,0.4145435392856598,0.8869265913963318
2,20,0.6568208336830139,0.39904966950416565,0.4306681454181671,0.42751941084861755,0.8634834289550781
2,21,0.6606115698814392,0.41075173020362854,0.41988009214401245,0.409539133310318,0.8605009317398071
2,22,0.6378723978996277,0.3963702619075775,0.4036474823951721,0.40021562576293945,0.8766064047813416
2,23,0.612281322479248,0.3582459092140198,0.4238361120223999,0.4225049614906311,0.8759928941726685
2,24,0.6482205390930176,0.3922642469406128,0.4263884723186493,0.42700427770614624,0.8763909935951233
2,25,0.613814115524292,0.3652511239051819,0.4139888882637024,0.41483697295188904,0.8815869092941284
2,26,0.6234499216079712,0.3707747161388397,0.42142045497894287,0.42053520679473877,0.8730416893959045
2,27,0.5899250507354736,0.3390222191810608,0.41583192348480225,0.4228503704071045,0.8875954151153564
2,28,0.6137436628341675,0.35619857907295227,0.42655497789382935,0.43461570143699646,0.8752193450927734
2,29,0.6267871260643005,0.3723447620868683,0.4233681559562683,0.4254756569862366,0.8689575791358948
2,30,0.6001605987548828,0.34967660903930664,0.4141847789287567,0.4240504801273346,0.8823627233505249
2,31,0.6224417686462402,0.37341001629829407,0.41168808937072754,0.42178285121917725,0.879833996295929
2,32,0.5481483936309814,0.3156227171421051,0.38741743564605713,0.3877934515476227,0.9071438908576965
2,33,0.5212153792381287,0.28569453954696655,0.39013320207595825,0.3973377048969269,0.9076051712036133
2,34,0.5655547380447388,0.32701563835144043,0.39554038643836975,0.40161454677581787,0.9078124761581421
2,35,0.5412981510162354,0.3099938631057739,0.38466766476631165,0.387186199426651,0.9026631116867065
2,36,0.5956254601478577,0.3354385495185852,0.4278542399406433,0.44522613286972046,0.8883606791496277
3,37,0.5513597130775452,0.3142978250980377,0.3955281376838684,0.39425307512283325,0.8943073153495789
3,38,0.565029501914978,0.3308129906654358,0.38803544640541077,0.39501145482063293,0.8964483141899109
3,39,0.5433315634727478,0.30762559175491333,0.39138785004615784,0.39575403928756714,0.9084248542785645
3,40,0.5215125679969788,0.2901989221572876,0.38299062848091125,0.39058685302734375,0.9102889895439148
3,41,0.5117066502571106,0.2764851748943329,0.38906270265579224,0.397982120513916,0.9125373959541321
3,42,0.49761611223220825,0.26606297492980957,0.38310831785202026,0.3915489614009857,0.9159519672393799
3,43,0.5477699637413025,0.3074254095554352,0.39656662940979004,0.408589631319046,0.900277853012085
3,44,0.5324050188064575,0.2927476465702057,0.3980172872543335,0.4022524654865265,0.9015371799468994
3,45,0.521313488483429,0.2936212122440338,0.3796739876270294,0.37911349534988403,0.906102180480957
3,46,0.5429320335388184,0.3038901090621948,0.39660826325416565,0.4019930362701416,0.8999823331832886
3,47,0.48213279247283936,0.24964483082294464,0.38581031560897827,0.39081907272338867,0.9117737412452698
3,48,0.5744307041168213,0.33643391728401184,0.3945707678794861,0.40084242820739746,0.8895877599716187
3,49,0.4873178005218506,0.26220157742500305,0.37289950251579285,0.3797820210456848,0.9217085242271423
3,50,0.4911513030529022,0.2609156668186188,0.38196179270744324,0.3872545063495636,0.9084833264350891
3,51,0.5583938360214233,0.31708478927612305,0.3987480700016022,0.40904903411865234,0.892562747001648
3,52,0.5363975167274475,0.29932984709739685,0.3941088318824768,0.39712077379226685,0.8999241590499878
3,53,0.4754221439361572,0.2534370720386505,0.36900877952575684,0.3719077706336975,0.9278552532196045
3,54,0.5253794193267822,0.29834818840026855,0.3785549998283386,0.378045916557312,0.9118996262550354
4,55,0.4718388617038727,0.24516379833221436,0.37661829590797424,0.3801385760307312,0.9168791174888611
4,56,0.5182532668113708,0.287815660238266,0.381778746843338,0.38863059878349304,0.9091298580169678
4,57,0.5252666473388672,0.2870629131793976,0.3952326774597168,0.40055328607559204,0.8980907797813416
4,58,0.4984871447086334,0.26730281114578247,0.38280895352363586,0.39030376076698303,0.9097929000854492
4,59,0.5258801579475403,0.2844250500202179,0.4010806679725647,0.4051143229007721,0.8890208005905151
4,60,0.5342105031013489,0.30078330636024475,0.38940858840942383,0.3883189857006073,0.8950204253196716
4,61,0.4964247941970825,0.26875120401382446,0.3771580755710602,0.38405174016952515,0.899308443069458
4,62,0.4835430085659027,0.26260656118392944,0.3654206097126007,0.3738410472869873,0.9178080558776855
4,63,0.47462502121925354,0.24925139546394348,0.37409070134162903,0.3786866068840027,0.9162105917930603
4,64,0.5269806981086731,0.28892087936401367,0.394597589969635,0.401103675365448,0.8782020807266235
4,65,0.44582071900367737,0.22465991973876953,0.36828744411468506,0.36922919750213623,0.9180132746696472
4,66,0.46250712871551514,0.2339347004890442,0.3800055682659149,0.3828510344028473,0.9199038147926331
4,67,0.4675736725330353,0.24142180383205414,0.3751552700996399,0.3804488182067871,0.9140529632568359
4,68,0.5310450792312622,0.2943425476551056,0.39404022693634033,0.3954322040081024,0.8999082446098328
4,69,0.4853931665420532,0.2592538893222809,0.3755112290382385,0.37967389822006226,0.9043663740158081
4,70,0.43154624104499817,0.21507474780082703,0.3597819209098816,0.3627936542034149,0.9281579256057739
4,71,0.46286171674728394,0.24810908734798431,0.3560938239097595,0.3615754246711731,0.9187765121459961
4,72,0.41442686319351196,0.1988084465265274,0.35856112837791443,0.3609699308872223,0.9394326210021973
5,73,0.4979931712150574,0.2690579295158386,0.38004299998283386,0.38459014892578125,0.9078865051269531
5,74,0.522405743598938,0.29038116335868835,0.38504287600517273,0.3900371491909027,0.8998275399208069
5,75,0.5489940643310547,0.30936959385871887,0.398480623960495,0.40116098523139954,0.8903982639312744
5,76,0.5045533776283264,0.27857252955436707,0.3765631318092346,0.37677785754203796,0.9076318144798279
5,77,0.4272163510322571,0.2163521647453308,0.351222962141037,0.3518749177455902,0.9365703463554382
5,78,0.4240431487560272,0.21165071427822113,0.354311466217041,0.3533391058444977,0.9400467872619629
5,79,0.48043936491012573,0.25262725353240967,0.37871253490448,0.3816353380680084,0.9088759422302246
5,80,0.425965279340744,0.20449522137641907,0.3686373233795166,0.3700755834579468,0.9291727542877197
5,81,0.4341098964214325,0.2206459641456604,0.3553108870983124,0.35669785737991333,0.9240548610687256
5,82,0.44765743613243103,0.22581736743450165,0.37135353684425354,0.3664933443069458,0.9190882444381714
5,83,0.41417092084884644,0.1977912336587906,0.360156387090683,0.3615856170654297,0.9283215999603271
5,84,0.500169575214386,0.2679416835308075,0.38496285676956177,0.3912138342857361,0.896144688129425
5,85,0.5206335783004761,0.28186118602752686,0.3949524462223053,0.40395697951316833,0.8913742303848267
5,86,0.41346240043640137,0.20262257754802704,0.34931132197380066,0.35557642579078674,0.9364503622055054
5,87,0.4168284237384796,0.2025279402732849,0.355124294757843,0.3612537980079651,0.9321686625480652
5,88,0.42971259355545044,0.213884636759758,0.3601366877555847,0.35886651277542114,0.9268859028816223
5,89,0.5344629883766174,0.29976704716682434,0.38905325531959534,0.3953731656074524,0.8983170390129089
5,90,0.4240809381008148,0.21063320338726044,0.3554574251174927,0.35632383823394775,0.9378636479377747
6,91,0.4738866984844208,0.24928829073905945,0.3761598765850067,0.37067222595214844,0.910240650177002
6,92,0.4725203514099121,0.24674269556999207,0.37552398443222046,0.37784039974212646,0.9121934771537781
6,93,0.46593695878982544,0.24243764579296112,0.3705832064151764,0.3763301968574524,0.9141519665718079
6,94,0.4657357633113861,0.2425183206796646,0.3707958161830902,0.3744955062866211,0.9102778434753418
6,95,0.4724728763103485,0.24647533893585205,0.3767896890640259,0.376408189535141,0.9127605557441711
6,96,0.4607970118522644,0.23745843768119812,0.3712548017501831,0.3741833567619324,0.9087926745414734
6,97,0.3951112627983093,0.18961676955223083,0.3417646884918213,0.3439429998397827,0.9417601823806763
6,98,0.4609261155128479,0.23952236771583557,0.36909812688827515,0.36882245540618896,0.9108090996742249
6,99,0.40648964047431946,0.19044768810272217,0.35888999700546265,0.36242979764938354,0.9310094714164734
6,100,0.42244863510131836,0.20704495906829834,0.35891494154930115,0.3591885268688202,0.9304624199867249
6,101,0.4691615700721741,0.24651888012886047,0.3702627718448639,0.3726878762245178,0.9009283781051636
6,102,0.42009371519088745,0.20948582887649536,0.35034042596817017,0.35235852003097534,0.9349864721298218
6,103,0.44129449129104614,0.22548335790634155,0.36090195178985596,0.3572518229484558,0.9090152382850647
6,104,0.5218177437782288,0.2936619520187378,0.3796267509460449,0.3815253973007202,0.889080286026001
6,105,0.4603652358055115,0.23608717322349548,0.3738848865032196,0.37362048029899597,0.9069830179214478
6,106,0.4301200807094574,0.22210872173309326,0.3455027937889099,0.34905117750167847,0.9199137091636658
6,107,0.41168272495269775,0.19906243681907654,0.35338079929351807,0.35633978247642517,0.925986647605896
6,108,0.5214875936508179,0.290488600730896,0.38334089517593384,0.3883131742477417,0.9054275155067444
7,109,0.46335020661354065,0.24094703793525696,0.36803731322288513,0.37594127655029297,0.910763144493103
7,110,0.4392750859260559,0.21913544833660126,0.36505794525146484,0.3705822825431824,0.917399525642395
7,111,0.42351973056793213,0.21055878698825836,0.35466673970222473,0.355471134185791,0.9301797151565552
7,112,0.4340512752532959,0.21783290803432465,0.36016860604286194,0.3607546091079712,0.9151616096496582
7,113,0.4086695611476898,0.19522827863693237,0.3549405634403229,0.3573251962661743,0.9315707683563232
7,114,0.510085940361023,0.28632718324661255,0.3703441023826599,0.3781055510044098,0.9031609296798706
7,115,0.43544185161590576,0.22174790501594543,0.35753893852233887,0.3533918261528015,0.9255542159080505
7,116,0.47093507647514343,0.24830220639705658,0.37097498774528503,0.37121427059173584,0.9138492941856384
7,117,0.38090795278549194,0.1727985441684723,0.3477446734905243,0.3450576066970825,0.9365179538726807
7,118,0.41686180233955383,0.20231090486049652,0.35840359330177307,0.3559473156929016,0.9217879772186279
7,119,0.39323610067367554,0.18398310244083405,0.34790316224098206,0.3504585325717926,0.9347862601280212
7,120,0.43990057706832886,0.21893982589244843,0.3673039376735687,0.3701958656311035,0.9165176749229431
7,121,0.39472776651382446,0.18550516664981842,0.3472188115119934,0.35167548060417175,0.9322052597999573
7,122,0.4677227735519409,0.2509799301624298,0.35817253589630127,0.3673691153526306,0.915913999080658
7,123,0.44039854407310486,0.2257411777973175,0.35637709498405457,0.3605325222015381,0.9234502911567688
7,124,0.43179967999458313,0.22012834250926971,0.35205304622650146,0.3542504906654358,0.9185532927513123
7,125,0.40596428513526917,0.1952657848596573,0.3505987226963043,0.35229507088661194,0.9300132989883423
7,126,0.45095837116241455,0.23246590793132782,0.36394888162612915,0.36456453800201416,0.9137160778045654
8,127,0.3954928517341614,0.18671545386314392,0.3485223650932312,0.3468421697616577,0.9360231757164001
8,128,0.4385548233985901,0.22200815379619598,0.3589005172252655,0.36493223905563354,0.9189252853393555
