epoch,iteration,loss,x1_loss,x2_loss,x4_loss,acc
1,1,1.4096579551696777,0.8912407159805298,0.9165955781936646,0.7588944435119629,0.436457097530365
1,2,1.4591712951660156,0.9551503658294678,0.8860488533973694,0.7480064630508423,0.4600961208343506
1,3,1.348554253578186,0.8857594728469849,0.8036727905273438,0.7066282033920288,0.43177077174186707
1,4,1.312901496887207,0.8509359955787659,0.7988275289535522,0.7121721506118774,0.45430004596710205
1,5,1.2612264156341553,0.8206414580345154,0.7535145878791809,0.6958955526351929,0.519871711730957
1,6,1.2475464344024658,0.8145102858543396,0.7410420775413513,0.6830965280532837,0.5228568315505981
1,7,1.2261000871658325,0.7944893836975098,0.738927960395813,0.6801977157592773,0.5305567383766174
1,8,1.1854887008666992,0.7516255378723145,0.7386700510978699,0.6919752359390259,0.502707839012146
1,9,1.1663203239440918,0.7321937084197998,0.7424593567848206,0.6857147812843323,0.5800824761390686
1,10,1.171692132949829,0.7267389297485352,0.7676033973693848,0.6895589828491211,0.5668789744377136
1,11,1.1746301651000977,0.7417283654212952,0.7401617765426636,0.6841853857040405,0.5752902626991272
1,12,1.163725733757019,0.7260139584541321,0.7543983459472656,0.6797624826431274,0.570153534412384
1,13,1.1258251667022705,0.6964287757873535,0.7405316233634949,0.6659187078475952,0.6025153398513794
1,14,1.1320291757583618,0.7115294933319092,0.7151700854301453,0.6721580028533936,0.5495503544807434
1,15,1.135703682899475,0.6933706998825073,0.7587599158287048,0.6941447257995605,0.6001865267753601
1,16,1.0730310678482056,0.6471603512763977,0.7324798107147217,0.6643941402435303,0.6142567992210388
1,17,1.0563727617263794,0.6271073818206787,0.7336657643318176,0.6789953708648682,0.6557596325874329
1,18,1.0359153747558594,0.6182730197906494,0.7184556126594543,0.6513006687164307,0.6430741548538208
1,19,1.0885863304138184,0.6635157465934753,0.7275633811950684,0.6702262759208679,0.5750346183776855
1,20,1.0170786380767822,0.6095730662345886,0.6961043477058411,0.6453194618225098,0.6721336245536804
1,21,0.9727737903594971,0.5700331926345825,0.6738882660865784,0.6659262776374817,0.705971360206604
1,22,1.034655213356018,0.6158531308174133,0.7063447833061218,0.6813212633132935,0.679654598236084
1,23,0.9871116876602173,0.6069615483283997,0.6346953511238098,0.6313599348068237,0.6376489400863647
1,24,0.9731247425079346,0.5683848261833191,0.6784907579421997,0.6667179465293884,0.7133744359016418
1,25,0.9674795269966125,0.58107590675354,0.6458899974822998,0.6402381658554077,0.6777302622795105
1,26,0.9672826528549194,0.5841124057769775,0.6336774826049805,0.6484960913658142,0.6919543147087097
1,27,0.968464195728302,0.5997337102890015,0.6141088008880615,0.6154348850250244,0.6492875218391418
1,28,0.9331989884376526,0.569754958152771,0.6081179976463318,0.6009842157363892,0.7138379812240601
1,29,0.9532254934310913,0.579085648059845,0.6224442720413208,0.625810444355011,0.6453836560249329
1,30,0.9348282217979431,0.5787065029144287,0.5950570106506348,0.5904945135116577,0.6537331342697144
1,31,0.933456540107727,0.5866643190383911,0.5705516934394836,0.5928574800491333,0.6307010650634766
1,32,0.9073187112808228,0.5541664361953735,0.5816510319709778,0.6024594306945801,0.7089718580245972
1,33,0.9190560579299927,0.576042652130127,0.5688166618347168,0.5774338245391846,0.6917473077774048
1,34,0.9334828853607178,0.5726084113121033,0.5971177816390991,0.6101365685462952,0.6715080738067627
1,35,0.8827167749404907,0.5196148157119751,0.5962839126586914,0.6229419708251953,0.7392066717147827
1,36,0.9084337949752808,0.5573922991752625,0.5829829573631287,0.5892415046691895,0.6745178699493408
1,37,1.0289305448532104,0.6751282215118408,0.5870154500007629,0.594980776309967,0.5300789475440979
1,38,0.8781668543815613,0.525902271270752,0.5806708335876465,0.5999813675880432,0.7285730242729187
1,39,0.8545222282409668,0.4988202452659607,0.5873668193817139,0.6037763357162476,0.7787899374961853
1,40,0.8184962868690491,0.47542834281921387,0.5629831552505493,0.5893733501434326,0.7827907800674438
1,41,0.8368678092956543,0.4786376357078552,0.5898833870887756,0.611383855342865,0.7881531119346619
1,42,0.9158205389976501,0.5489346385002136,0.6085333228111267,0.6173627376556396,0.6779541969299316
1,43,0.897506594657898,0.5358372330665588,0.5960885882377625,0.6161696910858154,0.7183593511581421
1,44,0.8578556180000305,0.5133833885192871,0.5629459023475647,0.5964692831039429,0.7355296611785889
1,45,0.890131413936615,0.5616685152053833,0.5413768887519836,0.5595607161521912,0.649150550365448
1,46,0.8732573986053467,0.5352784991264343,0.5531220436096191,0.5836503505706787,0.6699315905570984
1,47,0.855863094329834,0.5031281113624573,0.5780200362205505,0.6076349020004272,0.7472074627876282
1,48,0.857450008392334,0.5253428220748901,0.5418323278427124,0.576871395111084,0.6970636248588562
1,49,0.8976148962974548,0.5625503063201904,0.547236442565918,0.580849826335907,0.6558458209037781
1,50,0.8534559607505798,0.5160369873046875,0.5527705550193787,0.5815538167953491,0.7065046429634094
1,51,0.8507113456726074,0.5268896818161011,0.5237383246421814,0.571631908416748,0.7151764035224915
1,52,0.91032475233078,0.5604035258293152,0.5745424628257751,0.6005213856697083,0.6636722087860107
1,53,0.796035647392273,0.47186845541000366,0.5276023149490356,0.5656314492225647,0.764739990234375
1,54,0.8647208213806152,0.5467723608016968,0.5167653560638428,0.5562113523483276,0.6813104748725891
1,55,0.8098909258842468,0.48987898230552673,0.5203680992126465,0.5593233108520508,0.7557483315467834
1,56,0.8118114471435547,0.4941694736480713,0.518729031085968,0.550751805305481,0.7398207783699036
1,57,0.7496485114097595,0.44519102573394775,0.493857204914093,0.5345728397369385,0.7736571431159973
1,58,0.7497308254241943,0.4279105067253113,0.5293060541152954,0.5504894256591797,0.7710142731666565
